vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id,Region
2012,94,$42,Pinot Noir Chehalem Mountains Anna's Vineyard,Owen Roe,"Firm, with ripe blackberry and mineral flavors popping through the refined tannins, extending into the long, expressive, tar-accented finish. Best from 2016 through 2022. 301 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/378469/name/owen-roe-pinot-noir-chehalem-mountains-anna%27s-vineyard-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']"
2012,94,$70,Pinot Noir Willamette Valley Lorna-Marie,Patton Valley,"This open-textured, inviting and focused red layers ripe currant, blueberry and spice flavors on a well-mannered frame, coming together harmoniously on the long and expressive finish. Stylish and impressive. Best from 2016 through 2022. 200 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/380172/name/patton-valley-pinot-noir-willamette-valley-lorna-marie-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2012,94,$100,Pinot Noir Willamette Valley Pas De Nom,Penner-Ash,"Light on its feet, offering rich black cherry and smoky flavors that turn sweet and spicy on the polished finish. Deep and deft, with a finish that doesn't quit. Best from 2015 through 2020. 250 cases made.","Magazine Issue Oct 15, 2014",https://www.winespectator.com/wine/wine-detail/id/372185/name/penner-ash-pinot-noir-willamette-valley-pas-de-nom-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2012,94,$60,Chardonnay Chehalem Mountains Aurora,Ponzi,"Taut, focused and expressive, aligning vibrant pear, Winesap apple and mineral flavors into a brilliant beam that picks up hints of clove and tomato leaf as the finish gains momentum. Seamless and elegant. Drink now through 2020. 125 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/380173/name/ponzi-chardonnay-chehalem-mountains-aurora-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']"
2012,94,$45,Pinot Noir McMinnville Meredith Mitchell Vineyard,Raptor Ridge,"Fresh and vital, with juicy blackberry and boysenberry flavors on a mint-accented frame. Taut, focused and very long. Has presence and impressive definition. Drink now through 2022. 200 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/378468/name/raptor-ridge-pinot-noir-mcminnville-meredith-mitchell-vineyard-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'McMinnville']"
2012,94,$50,Pinot Noir Willamette Valley The Stalker,Roco,"Sleek and racy, with vibrant notes of black cherry, dark plum and earthy spice playing against fine tannins and lively acidity. Mineral and maple syrup aromatics add to the finish. Drink now through 2022. 324 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/380174/name/roco-pinot-noir-willamette-valley-the-stalker-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2012,94,$125,Pinot Noir Dundee Hills Olson Vineyard Old Vine Reserve,Torii Mor,"Crisp, focused and appealing, with juicy cherry, spice and wet rock flavors, persisting with little resistance from the tannins through a long and distinctive finish. Offers depth and lively structure. Best from 2016 through 2022. 50 cases made.","Magazine Issue Feb 28, 2015",https://www.winespectator.com/wine/wine-detail/id/378494/name/torii-mor-pinot-noir-dundee-hills-olson-vineyard-old-vine-reserve-2012,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2021,90,$20,Chardonnay Willamette Valley Inox Unoaked,Chehalem,"A dynamic white, with spirited lemon and lime flavors that sail on the crisp, vibrant and steely finish. Drink now. 9,100 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288804/name/chehalem-chardonnay-willamette-valley-inox-unoaked-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,90,$22,Pinot Gris Willamette Valley,Elk Cove,"Luscious yet crisp and refreshing, with lively apricot, fresh fig and spice flavors that finish on a polished note. Drink now. 7,711 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288876/name/elk-cove-pinot-gris-willamette-valley-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,89,$16,Chardonnay Oregon,A to Z Wineworks,"A delicious quaff, this white is a fruit bomb of tropical fruit, pear and spice, finishing on a supple yet crisp note. Drink now. 50,000 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288281/name/a-to-z-wineworks-chardonnay-oregon-2021,,Wine Spectator,,,['Oregon']
2021,89,$21,Pinot Gris Willamette Valley,The Four Graces,"Fleshy and polished, with supple pear, fresh fig and cinnamon flavors that end on a rich accent. Drink now. 10,656 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289291/name/the-four-graces-pinot-gris-willamette-valley-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,89,$18,Pinot Gris Willamette Valley,Willamette Valley Vineyards,"Sleek and delicate yet vibrant, with jasmine flower, pear and lemon flavors that glide on the supple finish. Drink now. 31,000 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289792/name/willamette-valley-vineyards-pinot-gris-willamette-valley-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,88,$16,Rosé Oregon,A to Z Wineworks,"Presents pretty violet and strawberry aromas that open to succulent, fruit-forward cherry flavors. Sangiovese, Syrah, Zinfandel, Tempranillo and Malbec. Drink now. 12,500 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288286/name/a-to-z-wineworks-ros%C3%A9-oregon-2021,,Wine Spectator,,,['Oregon']
2021,88,$16,Chardonnay Oregon,Acrobat,"Easygoing, with pineapple and peach flavors that finish on a spicy, sweet accent. Drink now. 3,107 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291089/name/acrobat-chardonnay-oregon-2021,,Wine Spectator,,,['Oregon']
2021,88,$19,Grenache Rogue Valley Rosé,Del Rio,"A lively blush, with snappy raspberry and peach flavors that finish on a spicy note. Drink now. 1,700 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289333/name/del-rio-grenache-rogue-valley-ros%C3%A9-2021,,Wine Spectator,,,"['Oregon', 'Southern Oregon', 'Rogue Valley']"
2021,88,$20,Rosé Oregon,Elouan,"Juicy and easygoing, with raspberry and toasty spice flavors. Drink now. 6,900 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288408/name/elouan-ros%C3%A9-oregon-2021,,Wine Spectator,,,['Oregon']
2021,88,$19,Pinot Noir Willamette Valley Rosé,King Estate,"Sleek and snappy, with expressive strawberry and watermelon flavors. Drink now. 4,000 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288095/name/king-estate-pinot-noir-willamette-valley-ros%C3%A9-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,87,$16,Riesling Oregon,A to Z Wineworks,"A fun quaff, a touch sweet yet appealing for the ripe pear, cantaloupe and cinnamon accents. Drink now. 32,300 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288285/name/a-to-z-wineworks-riesling-oregon-2021,,Wine Spectator,,,['Oregon']
2021,87,$20,Pinot Gris Willamette Valley,Chehalem,"Delicate and pretty, with green apple and citrus blossom accents. Drink now. 2,980 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288805/name/chehalem-pinot-gris-willamette-valley-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,87,$28,Pinot Noir Chehalem Mountains Rosé,Chehalem,"Delicate and soft, with strawberry and peach flavors. Drink now. 2,860 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288806/name/chehalem-pinot-noir-chehalem-mountains-ros%C3%A9-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']"
2021,87,$28,Pinot Noir Willamette Valley Rosé,Stoller,"Pretty and delicate, with floral strawberry and peach flavors. Drink now. 13,850 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288816/name/stoller-pinot-noir-willamette-valley-ros%C3%A9-2021,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,86,$16,Pinot Gris Oregon,A to Z Wineworks,"Soft and fruit-forward, with lemon verbena and peach sorbet flavors. Drink now. 85,000 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288282/name/a-to-z-wineworks-pinot-gris-oregon-2021,,Wine Spectator,,,['Oregon']
2020,94,$38,Chardonnay Eola-Amity Hills,Drouhin Oregon Roserock,"Opulent and refined, with a vibrant core of acidity framed by pear, cantaloupe and toasty spice flavors that build depth and richness on the savory finish. Drink now. Tasted twice, with consistent notes. 1,557 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287965/name/drouhin-oregon-roserock-chardonnay-eola-amity-hills-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2020,94,$58,Pinot Noir McMinnville Hyland Vineyard,Soléna,"Elegantly structured and stylish, with vibrant raspberry, orange peel, cinnamon and other baking spices. Builds richness and tension toward refined tannins. Drink now through 2030. 300 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288404/name/sol%C3%A9na-pinot-noir-mcminnville-hyland-vineyard-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'McMinnville']"
2020,93,$40,Chardonnay Dundee Hills Arthur,Domaine Drouhin,"Expressive and delicately complex, with apple blossom, orange peel and zesty spice flavors that finish with a fresh lift of acidity. Drink now. 1,982 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287966/name/domaine-drouhin-chardonnay-dundee-hills-arthur-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2020,93,$40,Pinot Noir Ribbon Ridge,Norris,"Supple and detailed, with multilayered red plum and pomegranate flavors highlighted by tea leaf and stony minerality as this builds tension toward refined tannins. Drink now through 2030. 477 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289910/name/norris-pinot-noir-ribbon-ridge-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2020,93,$40,Pinot Noir Dundee Hills Estate,Stoller,"This lovely red is elegantly complex and polished, with expressive cherry and raspberry flavors that are highlighted by orange peel and dusky spice notes and unfurl on the long, lush finish. Drink now through 2030. 2,239 cases made.","Magazine Issue Oct 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288819/name/stoller-pinot-noir-dundee-hills-estate-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2020,92,$50,Chardonnay Willamette Valley Affinités,Nicolas-Jay,"Handsomely built, with deep and multilayered flavors of tropical fruit and orange peel accented by dusky spice and hints of mineral. Drink now. 359 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291045/name/nicolas-jay-chardonnay-willamette-valley-affinit%C3%A9s-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2020,92,$58,Pinot Noir Yamhill-Carlton Domaine Danielle Laurent,Soléna,"A structured red, with a lively backbone of acidity that powers deep black raspberry, dusky spice and black tea flavors, which build toward broad-shouldered tannins. Drink now through 2030. 500 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288402/name/sol%C3%A9na-pinot-noir-yamhill-carlton-domaine-danielle-laurent-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']"
2020,91,$20,Chardonnay Willamette Valley Inox Unoaked,Chehalem,"This white bursts with aromas of peach blossom and lemon zest, taking on a lush, succulent texture toward a crisp finish. Drink now. 5,900 cases made.","Magazine Issue Nov 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1279811/name/chehalem-chardonnay-willamette-valley-inox-unoaked-2020,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2021,90,$20,Chardonnay Willamette Valley Inox Unoaked,Chehalem,"A dynamic white, with spirited lemon and lime flavors that sail on the crisp, vibrant and steely finish. Drink now. 9,100 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288804/name/chehalem-chardonnay-willamette-valley-inox-unoaked-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1288804,
2021,89,$16,Chardonnay Oregon,A to Z Wineworks,"A delicious quaff, this white is a fruit bomb of tropical fruit, pear and spice, finishing on a supple yet crisp note. Drink now. 50,000 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288281/name/a-to-z-wineworks-chardonnay-oregon-2021,['Oregon'],Wine Spectator,Chardonnay,1288281,
2021,88,$16,Chardonnay Oregon,Acrobat,"Easygoing, with pineapple and peach flavors that finish on a spicy, sweet accent. Drink now. 3,107 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291089/name/acrobat-chardonnay-oregon-2021,['Oregon'],Wine Spectator,Chardonnay,1291089,
2021,90,$22,Pinot Gris Willamette Valley,Elk Cove,"Luscious yet crisp and refreshing, with lively apricot, fresh fig and spice flavors that finish on a polished note. Drink now. 7,711 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288876/name/elk-cove-pinot-gris-willamette-valley-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1288876,
2021,89,$21,Pinot Gris Willamette Valley,The Four Graces,"Fleshy and polished, with supple pear, fresh fig and cinnamon flavors that end on a rich accent. Drink now. 10,656 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289291/name/the-four-graces-pinot-gris-willamette-valley-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1289291,
2021,89,$18,Pinot Gris Willamette Valley,Willamette Valley Vineyards,"Sleek and delicate yet vibrant, with jasmine flower, pear and lemon flavors that glide on the supple finish. Drink now. 31,000 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289792/name/willamette-valley-vineyards-pinot-gris-willamette-valley-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1289792,
2021,87,$20,Pinot Gris Willamette Valley,Chehalem,"Delicate and pretty, with green apple and citrus blossom accents. Drink now. 2,980 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288805/name/chehalem-pinot-gris-willamette-valley-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1288805,
2021,86,$16,Pinot Gris Oregon,A to Z Wineworks,"Soft and fruit-forward, with lemon verbena and peach sorbet flavors. Drink now. 85,000 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1288282/name/a-to-z-wineworks-pinot-gris-oregon-2021,['Oregon'],Wine Spectator,Pinot Gris,1288282,
2021,88,$16,Rosé Oregon,A to Z Wineworks,"Presents pretty violet and strawberry aromas that open to succulent, fruit-forward cherry flavors. Sangiovese, Syrah, Zinfandel, Tempranillo and Malbec. Drink now. 12,500 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288286/name/a-to-z-wineworks-ros%C3%A9-oregon-2021,['Oregon'],Wine Spectator,Rosé Wines,1288286,
2021,88,$19,Grenache Rogue Valley Rosé,Del Rio,"A lively blush, with snappy raspberry and peach flavors that finish on a spicy note. Drink now. 1,700 cases made.","Magazine Issue Sep 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1289333/name/del-rio-grenache-rogue-valley-ros%C3%A9-2021,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Rosé Wines,1289333,
2021,88,$20,Rosé Oregon,Elouan,"Juicy and easygoing, with raspberry and toasty spice flavors. Drink now. 6,900 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288408/name/elouan-ros%C3%A9-oregon-2021,['Oregon'],Wine Spectator,Rosé Wines,1288408,
2021,88,$19,Pinot Noir Willamette Valley Rosé,King Estate,"Sleek and snappy, with expressive strawberry and watermelon flavors. Drink now. 4,000 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288095/name/king-estate-pinot-noir-willamette-valley-ros%C3%A9-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1288095,
2021,87,$28,Pinot Noir Chehalem Mountains Rosé,Chehalem,"Delicate and soft, with strawberry and peach flavors. Drink now. 2,860 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288806/name/chehalem-pinot-noir-chehalem-mountains-ros%C3%A9-2021,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Rosé Wines,1288806,
2021,87,$28,Pinot Noir Willamette Valley Rosé,Stoller,"Pretty and delicate, with floral strawberry and peach flavors. Drink now. 13,850 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288816/name/stoller-pinot-noir-willamette-valley-ros%C3%A9-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Rosé Wines,1288816,
2021,88,$20,Rosé Oregon,Elouan,"Juicy and easygoing, with raspberry and toasty spice flavors. Drink now. 6,900 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288408/name/elouan-ros%C3%A9-oregon-2021,['Oregon'],Wine Spectator,Pinot Noir,1288408,
2021,88,$19,Pinot Noir Willamette Valley Rosé,King Estate,"Sleek and snappy, with expressive strawberry and watermelon flavors. Drink now. 4,000 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288095/name/king-estate-pinot-noir-willamette-valley-ros%C3%A9-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1288095,
2021,87,$28,Pinot Noir Chehalem Mountains Rosé,Chehalem,"Delicate and soft, with strawberry and peach flavors. Drink now. 2,860 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288806/name/chehalem-pinot-noir-chehalem-mountains-ros%C3%A9-2021,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,1288806,
2021,87,$28,Pinot Noir Willamette Valley Rosé,Stoller,"Pretty and delicate, with floral strawberry and peach flavors. Drink now. 13,850 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288816/name/stoller-pinot-noir-willamette-valley-ros%C3%A9-2021,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1288816,
2020,94,$38,Chardonnay Eola-Amity Hills,Drouhin Oregon Roserock,"Opulent and refined, with a vibrant core of acidity framed by pear, cantaloupe and toasty spice flavors that build depth and richness on the savory finish. Drink now. Tasted twice, with consistent notes. 1,557 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287965/name/drouhin-oregon-roserock-chardonnay-eola-amity-hills-2020,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Chardonnay,1287965,
2020,93,$40,Chardonnay Dundee Hills Arthur,Domaine Drouhin,"Expressive and delicately complex, with apple blossom, orange peel and zesty spice flavors that finish with a fresh lift of acidity. Drink now. 1,982 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287966/name/domaine-drouhin-chardonnay-dundee-hills-arthur-2020,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1287966,
2020,92,$50,Chardonnay Willamette Valley Affinités,Nicolas-Jay,"Handsomely built, with deep and multilayered flavors of tropical fruit and orange peel accented by dusky spice and hints of mineral. Drink now. 359 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291045/name/nicolas-jay-chardonnay-willamette-valley-affinit%C3%A9s-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1291045,
2020,91,$20,Chardonnay Willamette Valley Inox Unoaked,Chehalem,"This white bursts with aromas of peach blossom and lemon zest, taking on a lush, succulent texture toward a crisp finish. Drink now. 5,900 cases made.","Magazine Issue Nov 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1279811/name/chehalem-chardonnay-willamette-valley-inox-unoaked-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1279811,
2020,91,$35,Chardonnay Willamette Valley,Siduri,"Generous and plump with fruit, offering rich tropical fruit and apricot flavors that sail on a long, supple finish. Drink now. 3,610 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289532/name/siduri-chardonnay-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1289532,
2020,90,$69,Chardonnay Willamette Valley Maple Grove,Hamilton Russell,"Snappy and refreshing, with apricot and pear flavors that are laced with spice and linger on the supple finish. Drink now. 230 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288391/name/hamilton-russell-chardonnay-willamette-valley-maple-grove-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1288391,
2020,90,$42,Chardonnay Dundee Hills,Sokol Blosser,"Generous and multilayered, with pretty apple and lemon flavors that take on blanched almond and peach. Drink now. 724 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1290370/name/sokol-blosser-chardonnay-dundee-hills-2020,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1290370,
2020,90,$40,Chardonnay Dundee Hills Estate,Stoller,"Straightforward and appealing for the apple and toasty cinnamon flavors, which linger on the finish. Drink now. 871 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288817/name/stoller-chardonnay-dundee-hills-estate-2020,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1288817,
2020,89,$22,Chardonnay Rogue Valley,Del Rio,"An elegantly structured Chardonnay, with quaffable tropical fruit flavors. Drink now. 1,659 cases made.","Magazine Issue Apr 30, 2022",https://www.winespectator.com/wine/wine-detail/id/1286081/name/del-rio-chardonnay-rogue-valley-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Chardonnay,1286081,
2020,89,$36,Brut Willamette Valley Bluebird Cuvée,Sokol Blosser,"Snappy and beautifully floral, with kiwi and lime flavors laced with nutty spices. Pinot Noir, Chardonnay, Riesling, Müller Thurgau and Muscat. Drink now. 1,720 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1292909/name/sokol-blosser-brut-willamette-valley-bluebird-cuv%C3%A9e-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1292909,
2020,89,$25,Chardonnay Dundee Hills,Stoller,"Crisp yet supple, with generous tropical fruit and spice flavors that flesh out on a long finish. Drink now. 7,000 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283818/name/stoller-chardonnay-dundee-hills-2020,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Chardonnay,1283818,
2020,88,$21,Chardonnay Willamette Valley,King Estate,"Generous and zesty, with apple and lime flavors that finish on a spicy accent. Drink now through 2024. 1,800 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1285110/name/king-estate-chardonnay-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1285110,
2020,87,$16,Chardonnay Oregon,Acrobat,"Snappy and vibrant, with easygoing pear and caramel accents. Drink now. 5,200 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1284694/name/acrobat-chardonnay-oregon-2020,['Oregon'],Wine Spectator,Chardonnay,1284694,
2020,84,$16,Chardonnay Oregon,A to Z Wineworks,"Juicy and tutti-frutti, offering lively tropical fruit and spice cinnamon flavors. Drink now. 32,600 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1280514/name/a-to-z-wineworks-chardonnay-oregon-2020,['Oregon'],Wine Spectator,Chardonnay,1280514,
2020,81,$14,Chardonnay Willamette Valley,Wine By Joe,"Simple and innocuous, with tropical fruit and earthy mineral accents. Drink now. 875 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1286370/name/wine-by-joe-chardonnay-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Chardonnay,1286370,
2020,88,$17,Grenache Rogue Valley Rosé,Del Rio,"Fresh and zesty, with lively watermelon, strawberry and spice flavors. Drink now. 1,196 cases made.","Magazine Issue Jul 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1277525/name/del-rio-grenache-rogue-valley-ros%C3%A9-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Grenache,1277525,
2020,87,$17,Rosé GSM Rogue Valley,Quady North,"Offers zesty and savory watermelon and strawberry flavors. Grenache, Syrah and Mourvèdre. Drink now. 2,000 cases made.","Magazine Issue Jul 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1278468/name/quady-north-ros%C3%A9-gsm-rogue-valley-2020,"['Oregon', 'Southern Oregon', 'Rogue Valley']",Wine Spectator,Grenache,1278468,
2020,89,$20,Pinot Gris Chehalem Mountains,Chehalem,"Supple and pretty, with lemon and nectarine flavors that linger. Drink now. 2,590 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1283816/name/chehalem-pinot-gris-chehalem-mountains-2020,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Gris,1283816,
2020,89,$19,Pinot Gris Willamette Valley,Elk Cove,"Expressive aromas of lime and jasmine flower open this version, with appealing stone fruit and spice flavors that finish on a lush accent. Drink now. 11,696 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1283113/name/elk-cove-pinot-gris-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1283113,
2020,89,$17,Pinot Gris Willamette Valley,Willamette Valley Vineyards,"A snappy white, this is clean and crisp, with lemon and lime flavors and spice accents. Drink now. 25,900 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1283380/name/willamette-valley-vineyards-pinot-gris-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1283380,
2020,87,$16,Pinot Gris Oregon,A to Z Wineworks,"A juicy quaff that only vaguely tastes like Pinot Grigio, but this is plump with tropical fruit flavors. Drink now. 41,000 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1280513/name/a-to-z-wineworks-pinot-gris-oregon-2020,['Oregon'],Wine Spectator,Pinot Gris,1280513,
2020,84,$16,Pinot Gris Willamette Valley,Iris Vineyards,"Fresh yet simple, with kiwi and lemon verbena flavors. Drink now. 1,300 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1287393/name/iris-vineyards-pinot-gris-willamette-valley-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1287393,
2020,82,$19,Pinot Gris Willamette Valley Vineyard Select,Raptor Ridge,"Understated but juicy, with citrus and spice flavors. Drink now. 1,163 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1288354/name/raptor-ridge-pinot-gris-willamette-valley-vineyard-select-2020,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Gris,1288354,
